	id	cycle	setting1	setting2	setting3	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	av1	av2	av3	av4	av5	av6	av7	av8	av9	av10	av11	av12	av13	av14	av15	av16	av17	av18	av19	av20	av21	sd1	sd2	sd3	sd4	sd5	sd6	sd7	sd8	sd9	sd10	sd11	sd12	sd13	sd14	sd15	sd16	sd17	sd18	sd19	sd20	sd21	ttf	label_bnc	label_mcc
199	2	8	0.0015	-0.0004	100.0	518.67	642.55	1590.41	1395.39	14.62	21.61	554.65	2388.01	9055.82	1.3	47.2	522.77	2387.96	8137.92	8.3861	0.03	391	2388	100.0	39.11	23.4381	518.67	641.8580000000001	1583.7160000000001	1398.2800000000002	14.62	21.608	554.7680000000001	2388.022000000001	9055.744	1.3	47.13999999999999	522.4939999999998	2387.972	8137.001999999999	8.38974	0.03	391.0	2388.0	100.0	39.134	23.452600000000004	0.0	0.4658003864317512	5.473534507062122	3.1263796954305385	0.0	0.004472135955000875	0.33774250546831536	0.02774887385132062	2.407338779648148	0.0	0.08215838362577592	0.2938196725884613	0.04438468204229625	2.472866757429235	0.008393628535980214	0.0	0.707106781186545	0.0	0.0	0.03209361307174991	0.03390022123821605	279	0	0
486	3	8	0.0017	-0.0005	100.0	518.67	642.23	1581.6	1401.86	14.62	21.61	554.11	2388.0	9059.59	1.3	47.13	521.87	2388.06	8141.47	8.4197	0.03	392	2388	100.0	38.85	23.3564	518.67	642.394	1581.628	1399.082	14.62	21.61	554.376	2388.044	9054.982000000002	1.3	47.222	522.168	2388.05	8139.33	8.417300000000001	0.03	391.8	2388.0	100.0	38.952	23.42724	0.0	0.2891885198274559	1.2886892565702923	4.7403607457660435	0.0	0.0	0.30778239065934065	0.036469165057647	5.030245520846747	0.0	0.13386560424545	0.2804817284601595	0.029154759474471645	2.4434401977538127	0.015739282067490815	0.0	0.8366600265340984	0.0	0.0	0.08228000972289239	0.052438659403155966	171	0	0
665	4	8	0.0014	-0.0004	100.0	518.67	641.97	1584.18	1406.22	14.62	21.61	553.93	2388.05	9048.79	1.3	47.24	521.77	2388.06	8134.3	8.4169	0.03	393	2388	100.0	38.91	23.4044	518.67	642.3060000000003	1586.8859999999993	1403.6360000000006	14.62	21.61	553.592	2388.0660000000003	9049.156	1.3	47.303999999999995	521.7959999999999	2388.07	8132.302000000002	8.42654	0.03	392.6	2388.0	100.0	38.9	23.37806	0.0	0.29871390995403274	2.8870019050911213	3.649202652635207	0.0	0.0	0.6098934333144729	0.024083189157488732	2.562329018686658	0.0	0.11193748255164944	0.2640643860879576	0.03807886552924908	3.70762997074967	0.00936819086056741	0.0	0.5477225575051927	0.0	0.0	0.029999999999976167	0.058552352642742035	181	0	0
854	5	8	-0.0016	-0.0002	100.0	518.67	642.49	1585.88	1393.41	14.62	21.61	554.33	2387.98	9073.13	1.3	47.03	522.41	2387.98	8145.43	8.4054	0.03	391	2388	100.0	39.11	23.4495	518.67	642.3399999999998	1585.0959999999993	1395.0580000000007	14.62	21.608	554.692	2387.974	9068.851999999999	1.3	47.14199999999998	522.502	2387.9880000000007	8148.211999999998	8.40352	0.03	391.4	2388.0	100.0	39.14000000000001	23.3966	0.0	0.30830180018927084	2.119582506061023	3.4711986402394124	0.0	0.004472135954998889	0.3208114711166149	0.039749213828714616	4.078464171719959	0.0	0.0967987603226394	0.2772543958173023	0.025884358211141423	2.0459276624542624	0.013957327824480005	0.0	1.5165750888103209	0.0	0.0	0.08860022573334543	0.04548972411435168	261	0	0
8	1	9	0.0008	0.0001	100.0	518.67	642.12	1590.98	1394.8	14.62	21.61	553.69	2388.05	9046.46	1.3	47.29	521.79	2388.05	8125.69	8.3728	0.03	392	2388	100.0	39.05	23.4066	518.67	642.3259999999998	1586.716	1399.626	14.62	21.61	554.11	2388.03	9050.244	1.3	47.266000000000005	522.09	2388.0360000000005	8131.145999999999	8.4036	0.03	391.8	2388.0	100.0	39.0	23.373179999999998	0.0	0.20851858430364464	4.5739621773687045	4.289513958480668	0.0	0.0	0.3945250308915712	0.024494897428517296	7.191239809657444	0.0	0.07334848328357779	0.34110115801623203	0.008944271910404119	3.205437567634793	0.020739816778361727	0.0	0.8366600265340688	0.0	0.0	0.07713624310270344	0.038939337436582566	183	0	0
200	2	9	0.0017	-0.0004	100.0	518.67	641.98	1581.99	1395.01	14.62	21.6	554.69	2388.02	9051.67	1.3	47.14	522.4	2387.98	8145.29	8.3868	0.03	390	2388	100.0	39.06	23.4875	518.67	641.918	1583.2839999999999	1398.066	14.62	21.606	554.8560000000001	2388.030000000001	9054.476	1.3	47.148	522.476	2387.9819999999995	8137.971999999999	8.38674	0.03	390.8	2388.0	100.0	39.12000000000001	23.44956	0.0	0.4563660811234231	5.515793687222141	3.3436850928280153	0.0	0.005477225575051221	0.19705329228411564	0.015811388301480028	2.5789881736845954	0.0	0.07918333157931673	0.2968669735756946	0.03768288736262128	4.3768390420484895	0.0050002999910040355	0.0	0.8366600265340751	0.0	0.0	0.046368092477471264	0.028542477117447625	278	0	0
487	3	9	0.0	0.0003	100.0	518.67	642.6	1581.04	1398.3	14.62	21.61	554.61	2387.99	9060.04	1.3	47.16	522.47	2388.09	8136.84	8.4151	0.03	392	2388	100.0	39.02	23.3873	518.67	642.414	1581.812	1399.5899999999995	14.62	21.61	554.4019999999999	2388.028	9054.904000000002	1.3	47.166000000000004	522.2	2388.054	8138.828000000001	8.421520000000001	0.03	392.0	2388.0	100.0	38.968	23.40668	0.0	0.3015460163888711	1.0659831143126322	4.420678680926656	0.0	0.0	0.3238363784382325	0.039623225512514265	4.926604307228316	0.0	0.0554977477020567	0.30846393630376473	0.03361547262822266	2.6842727134178777	0.009536875798711377	0.0	0.7071067811865727	0.0	0.0	0.08700574693662327	0.04040268555430472	170	0	0
666	4	9	0.0059	0.0005	100.0	518.67	642.59	1584.78	1403.51	14.62	21.61	553.78	2388.06	9051.3	1.3	47.43	522.23	2388.0	8132.18	8.388	0.03	393	2388	100.0	38.88	23.3179	518.67	642.2780000000001	1587.0499999999995	1404.2740000000006	14.62	21.61	553.632	2388.062	9049.876	1.3	47.312	521.8420000000001	2388.0679999999998	8132.158000000001	8.417959999999997	0.03	392.8	2388.0	100.0	38.902	23.354879999999998	0.0	0.25193253065062643	2.6962195756280427	3.1722042809377	0.0	0.0	0.6154429299294082	0.022803508501863967	2.556702954979868	0.0	0.12070625501605366	0.3221335126931352	0.04207136793594915	3.6925492549187684	0.01903478394939129	0.0	0.4472135955000128	0.0	0.0	0.02774887385099691	0.0537103993654842	180	0	0
855	5	9	0.0029	0.0002	100.0	518.67	641.69	1581.46	1394.2	14.62	21.61	554.67	2388.0	9062.62	1.3	47.34	522.58	2388.03	8148.79	8.3796	0.03	392	2388	100.0	39.12	23.3762	518.67	642.262	1584.0199999999993	1394.3100000000004	14.62	21.608	554.594	2387.982	9067.264	1.3	47.152	522.5959999999999	2387.996	8148.208	8.40192	0.03	391.8	2388.0	100.0	39.12000000000001	23.385720000000006	0.0	0.4197261011659171	2.3643498049145206	3.0752886043426533	0.0	0.004472135954998889	0.19047309521300235	0.04024922359499492	4.739391311128276	0.0	0.11649034294738825	0.1700882124075603	0.032093613071871974	2.0444852652918355	0.016470792330668622	0.0	1.3038404810405335	0.0	0.0	0.07648529270388801	0.041669977201814486	260	0	0
9	1	10	-0.0033	0.0001	100.0	518.67	641.71	1591.24	1400.46	14.62	21.61	553.59	2388.05	9051.7	1.3	47.03	521.79	2388.06	8129.38	8.4286	0.03	393	2388	100.0	38.95	23.4694	518.67	642.194	1588.3940000000002	1398.474	14.62	21.61	554.028	2388.028	9049.554	1.3	47.216	522.01	2388.04	8130.261999999998	8.40344	0.03	391.8	2388.0	100.0	39.01	23.386180000000003	0.0	0.3407051511204397	4.33378356635416	2.458603262016929	0.0	0.0	0.4602390683112321	0.021679483389542696	6.755115098945937	0.0	0.12700393694685652	0.35825968235348177	0.014142135623802498	2.8838810655097236	0.020492632822553973	0.0	0.8366600265340688	0.0	0.0	0.06284902544987518	0.05810268496377765	182	0	0
201	2	10	-0.0045	0.0002	100.0	518.67	641.99	1586.37	1394.86	14.62	21.6	554.63	2387.99	9058.88	1.3	47.21	521.99	2387.97	8138.64	8.3982	0.03	391	2388	100.0	39.2	23.6005	518.67	641.97	1584.7520000000004	1396.5339999999999	14.62	21.605999999999998	554.7580000000002	2388.022000000001	9054.622	1.3	47.14	522.42	2387.9879999999994	8138.365999999999	8.389040000000001	0.03	391.0	2388.0	100.0	39.124	23.484980000000004	0.0	0.4442409256247515	5.0583515101265695	2.4200268593552265	0.0	0.005477225575051221	0.1488959368149877	0.023874672772960882	2.8458337969746124	0.0	0.06745368781616187	0.3642114770294664	0.031144823004496437	4.318614361111697	0.007157024521407099	0.0	0.707106781186545	0.0	0.0	0.05319774431307602	0.06907305552818449	277	0	0
488	3	10	-0.0009	0.0003	100.0	518.67	642.72	1582.2	1400.07	14.62	21.61	554.28	2388.0	9053.42	1.3	47.22	522.4	2388.05	8130.42	8.4063	0.03	392	2388	100.0	38.96	23.3129	518.67	642.564	1581.956	1400.7939999999994	14.62	21.61	554.4300000000002	2388.026	9054.716000000002	1.3	47.17799999999999	522.2800000000002	2388.058	8137.714000000003	8.418120000000002	0.03	392.2	2388.0	100.0	38.98	23.385460000000002	0.0	0.19217179813910407	1.0585272788169913	3.180421355732435	0.0	0.0	0.300749064836455	0.040987803064067393	4.9702947598710585	0.0	0.06016643582597156	0.29521178838254536	0.03114482300519606	4.616722863677332	0.011559498259009586	0.0	0.4472135955000008	0.0	0.0	0.07905694150420939	0.05683522675242845	169	0	0
667	4	10	0.0006	-0.0003	100.0	518.67	642.78	1586.0	1400.12	14.62	21.61	553.54	2388.06	9050.49	1.3	47.5	521.54	2388.09	8131.5	8.4233	0.03	392	2388	100.0	38.94	23.3154	518.67	642.4120000000001	1586.126	1404.4140000000002	14.62	21.61	553.758	2388.054	9050.578000000001	1.3	47.36	521.8800000000001	2388.064	8133.070000000002	8.419339999999996	0.03	392.6	2388.0	100.0	38.908	23.36004	0.0	0.31140006422609384	1.8143263212553584	2.9089482635481607	0.0	0.0	0.480333217672933	0.008944271909791883	1.9794620481338592	0.0	0.14089002803605005	0.2534758371127925	0.03781534080242485	2.428291580515195	0.019143223344045456	0.0	0.5477225575051927	0.0	0.0	0.032710854467570834	0.04664571791708032	179	0	0
856	5	10	0.0001	0.0003	100.0	518.67	642.18	1583.92	1390.3	14.62	21.6	554.84	2388.02	9071.57	1.3	47.32	522.67	2388.01	8146.61	8.4089	0.03	390	2388	100.0	39.06	23.4213	518.67	642.2919999999998	1584.5139999999994	1393.514	14.62	21.605999999999998	554.644	2387.99	9067.728	1.3	47.19799999999999	522.6099999999999	2388.0080000000007	8147.991999999999	8.401119999999999	0.03	391.8	2388.0	100.0	39.098000000000006	23.403360000000006	0.0	0.4040668261561909	1.906929469067941	3.5616260331483023	0.0	0.005477225575051221	0.21972710347160612	0.043588989435430985	5.0835096144296354	0.0	0.13046072205840428	0.17334935823357908	0.019235384061613462	2.166314843229233	0.015891098137007634	0.0	1.3038404810405335	0.0	0.0	0.07429670248401894	0.031171990632617063	259	0	0
10	1	11	0.0018	-0.0003	100.0	518.67	642.28	1581.75	1400.64	14.62	21.61	554.54	2388.05	9049.61	1.3	47.15	521.4	2388.01	8140.58	8.434	0.03	392	2388	100.0	38.94	23.4787	518.67	642.23	1587.85	1398.9279999999999	14.62	21.61	554.0020000000002	2388.034000000001	9049.54	1.3	47.21400000000001	521.9540000000002	2388.036	8131.807999999999	8.40808	0.03	392.0	2388.0	100.0	39.002	23.40854	0.0	0.3377869150810876	5.059446610055367	2.637663738993367	0.0	0.0	0.4164972989108065	0.02302172886723408	6.754861212490412	0.0	0.12817956155331886	0.4361536426536097	0.01949358868973142	5.501815155019465	0.024758271345148204	0.0	0.7071067811865375	0.0	0.0	0.06978538528946564	0.06926772697295516	181	0	0
202	2	11	0.0006	0.0004	100.0	518.67	642.26	1589.21	1401.29	14.62	21.61	554.7	2388.01	9053.21	1.3	47.21	522.2	2388.03	8135.85	8.4188	0.03	392	2388	100.0	39.23	23.3888	518.67	642.1619999999998	1587.0940000000005	1397.4399999999996	14.62	21.606	554.7020000000001	2388.016000000001	9054.45	1.3	47.17199999999999	522.3	2387.996	8138.805999999999	8.3968	0.03	391.0	2388.0	100.0	39.14	23.477340000000005	0.0	0.2450918195286172	3.248273387509092	3.2361396756012337	0.0	0.005477225575051221	0.08228000972297217	0.021908902300403363	2.9127392605594906	0.0	0.049699094559150066	0.3010813843464569	0.03646916505730098	3.79879322943465	0.013301691621744828	0.0	0.707106781186545	0.0	0.0	0.07176350047203113	0.0785515945095944	276	0	0
489	3	11	-0.0009	0.0002	100.0	518.67	641.94	1591.43	1400.59	14.62	21.61	554.88	2388.03	9051.86	1.3	47.4	522.02	2388.01	8138.08	8.4237	0.03	391	2388	100.0	38.8	23.4161	518.67	642.4219999999998	1583.9900000000002	1401.3159999999993	14.62	21.61	554.434	2388.016	9055.364	1.3	47.234	522.1680000000001	2388.044	8137.732000000003	8.420340000000001	0.03	392.0	2388.0	100.0	38.931999999999995	23.37556	0.0	0.3274446518115718	4.274002807673409	2.7937841720503216	0.0	0.0	0.307944800248356	0.028809720582333692	4.114344419224095	0.0	0.10573551910308608	0.2566515147043017	0.03435112807468242	4.618243172462988	0.011297256304078676	0.0	0.7071067811865727	0.0	0.0	0.10281050529979367	0.04167526844544624	168	0	0
668	4	11	0.0034	0.0003	100.0	518.67	642.21	1588.75	1395.79	14.62	21.61	553.58	2388.07	9049.29	1.3	47.31	522.35	2388.06	8130.08	8.4134	0.03	394	2388	100.0	39.21	23.4153	518.67	642.3620000000002	1586.1240000000007	1402.016	14.62	21.61	553.85	2388.06	9050.68	1.3	47.386	521.97	2388.058	8131.748000000001	8.415759999999995	0.03	393.0	2388.0	100.0	38.961999999999996	23.373279999999998	0.0	0.32166753022339384	1.8106987601475888	4.127327222307464	0.0	0.0	0.35538711287833297	0.007071067811639305	1.8739797224095935	0.0	0.10737783756435904	0.3305298776208179	0.03492849839324764	1.6342949550190655	0.017986189146119682	0.0	0.7071067811866003	0.0	0.0	0.1413152504155138	0.0518671090383864	178	0	0
857	5	11	-0.0026	-0.0003	100.0	518.67	641.9	1585.25	1393.09	14.62	21.61	554.2	2387.96	9064.45	1.3	47.3	522.0	2388.01	8146.73	8.4091	0.03	391	2388	100.0	39.12	23.4847	518.67	642.2079999999999	1584.3439999999994	1394.02	14.62	21.605999999999998	554.5780000000002	2387.976	9068.190000000002	1.3	47.22599999999999	522.4359999999998	2388.0060000000008	8147.732000000001	8.398859999999999	0.03	391.4	2388.0	100.0	39.122000000000014	23.422740000000005	0.0	0.4389419095961784	1.762620208666535	3.198210437103808	0.0	0.005477225575051221	0.2981107176872543	0.0384707681231762	4.522737003186988	0.0	0.13520355024924466	0.2614000765111845	0.01816590212457573	2.2374583795000578	0.013005114378582216	0.0	1.1401754250991525	0.0	0.0	0.050199601592037305	0.04577917648888104	258	0	0
11	1	12	0.0016	0.0002	100.0	518.67	642.06	1583.41	1400.15	14.62	21.61	554.52	2388.09	9049.37	1.3	47.18	521.8	2388.02	8134.25	8.3938	0.03	391	2388	100.0	39.06	23.366	518.67	642.146	1586.0680000000007	1399.404	14.62	21.61	554.038	2388.048	9047.588	1.3	47.178000000000004	521.8500000000001	2388.034	8132.193999999999	8.40736	0.03	391.8	2388.0	100.0	38.994	23.406260000000003	0.0	0.31125552203936274	4.643465300828521	2.590777875465315	0.0	0.0	0.4586610949273816	0.031937438845874216	4.228530477604105	0.0	0.0988433103452172	0.3861994303465326	0.02073644135351445	5.613290478854703	0.025194999503869463	0.0	0.8366600265340688	0.0	0.0	0.05683308895352414	0.07072134048503256	180	0	0
203	2	12	0.0002	0.0006	100.0	518.67	641.64	1579.99	1401.9	14.62	21.61	554.57	2387.98	9047.89	1.3	47.13	521.94	2387.97	8136.49	8.3925	0.03	392	2388	100.0	39.12	23.4201	518.67	642.0839999999997	1585.5940000000005	1397.6899999999996	14.62	21.606	554.6480000000001	2388.002000000001	9053.494	1.3	47.17799999999999	522.26	2387.981999999999	8138.837999999998	8.39648	0.03	391.2	2388.0	100.0	39.144	23.467	0.0	0.3409252117398795	4.507358428170535	3.5764996854467195	0.0	0.005477225575051221	0.05215361924170441	0.01643167672482696	4.160280038652735	0.0	0.03962322551230736	0.33860005906669	0.02774887385096111	3.7733102178324343	0.01340175361659797	0.0	0.8366600265340751	0.0	0.0	0.069498201415571	0.08275348935241249	275	0	0
490	3	12	-0.0029	0.0003	100.0	518.67	642.61	1583.92	1404.93	14.62	21.61	553.45	2388.06	9049.23	1.3	47.17	522.07	2388.02	8141.09	8.3779	0.03	393	2388	100.0	38.9	23.3028	518.67	642.42	1584.0379999999998	1401.1499999999994	14.62	21.61	554.266	2388.016	9054.828000000001	1.3	47.216	522.1660000000002	2388.0460000000003	8137.580000000004	8.408539999999999	0.03	392.0	2388.0	100.0	38.906	23.355099999999997	0.0	0.3259601202601364	4.2709975415586685	2.4695647389771067	0.0	0.0	0.5444538547938808	0.028809720582333692	4.795067257088617	0.0	0.10784247771634076	0.2575461123760401	0.032093613071923335	4.4585703986817125	0.01831141720348376	0.0	0.7071067811865727	0.0	0.0	0.08706319543870397	0.048155113954801904	167	0	0
669	4	12	0.0014	-0.0001	100.0	518.67	642.63	1584.33	1403.67	14.62	21.61	554.39	2388.09	9053.08	1.3	47.35	521.77	2388.05	8129.83	8.4208	0.03	394	2388	100.0	38.93	23.2962	518.67	642.4360000000003	1585.6080000000004	1401.862	14.62	21.61	553.8439999999998	2388.0660000000003	9050.59	1.3	47.36600000000001	521.932	2388.052	8131.578000000001	8.412479999999997	0.03	393.2	2388.0	100.0	38.974	23.34984	0.0	0.3346341285643264	1.8963043004750082	4.0274272184609705	0.0	0.0	0.3434093766920281	0.015165750888121788	1.7061799436171292	0.0	0.10163660757816803	0.3426660181576756	0.032710854467826636	1.8081261017973247	0.014194611653721788	0.0	0.8366600265341388	0.0	0.0	0.1339029499301616	0.05555477477228896	177	0	0
858	5	12	-0.0009	-0.0001	100.0	518.67	641.97	1583.89	1394.07	14.62	21.6	554.27	2388.02	9070.86	1.3	47.12	522.96	2388.01	8147.24	8.4233	0.03	391	2388	100.0	38.87	23.3806	518.67	642.0459999999998	1584.079999999999	1393.014	14.62	21.606000000000005	554.4620000000001	2387.996	9068.526000000002	1.3	47.222	522.524	2388.0080000000007	8146.960000000001	8.405259999999998	0.03	391.0	2388.0	100.0	39.056000000000026	23.42246	0.0	0.3036939248650313	1.6981607697739909	1.5850962115908969	0.0	0.005477225575051221	0.2779748190034541	0.026076809620941648	4.674529922890517	0.0	0.1386362146049876	0.35430213095609964	0.01788854381995768	1.2189749792315692	0.01590512496021288	0.0	0.7071067811866028	0.0	0.0	0.1069111780872234	0.04609384991514726	257	0	0
12	1	13	-0.0019	0.0004	100.0	518.67	643.07	1582.19	1400.83	14.62	21.61	553.44	2388.12	9046.82	1.3	47.38	521.85	2388.08	8128.1	8.4152	0.03	393	2388	100.0	38.93	23.2757	518.67	642.248	1585.9140000000007	1399.376	14.62	21.61	553.956	2388.072	9048.792	1.3	47.206	521.726	2388.044	8131.599999999998	8.40888	0.03	392.2	2388.0	100.0	38.986	23.399280000000005	0.0	0.5044501957577593	4.782983378603597	2.57029764813348	0.0	0.0	0.5315355115135525	0.031937438845660644	2.1671801955570205	0.0	0.13427583550289812	0.1839293342562459	0.02880972058170823	5.911205460817782	0.02544114777284973	0.0	0.8366600265340688	0.0	0.0	0.06348228099240884	0.08315273296771418	179	0	0
204	2	13	0.0007	0.0005	100.0	518.67	641.78	1586.77	1401.53	14.62	21.61	554.69	2387.94	9053.63	1.3	47.03	522.33	2387.99	8140.61	8.3742	0.03	391	2388	100.0	38.88	23.4317	518.67	641.9299999999997	1584.8660000000007	1398.918	14.62	21.606	554.6560000000002	2387.9880000000007	9053.056	1.3	47.14399999999999	522.172	2387.987999999999	8139.3759999999975	8.3941	0.03	391.2	2388.0	100.0	39.098	23.465720000000005	0.0	0.23537204591872135	3.7684320346796434	3.6428381792223927	0.0	0.005477225575051221	0.05549774770212591	0.0311448230042546	3.964868219753995	0.0	0.07402702209328736	0.2029039181484062	0.024899799195799592	3.8013655441167296	0.01642224101637776	0.0	0.8366600265340751	0.0	0.0	0.13899640283114814	0.08335953454764401	274	0	0
491	3	13	0.0002	0.0003	100.0	518.67	642.63	1583.25	1403.52	14.62	21.61	555.25	2388.03	9057.09	1.3	47.25	522.26	2388.06	8138.75	8.3743	0.03	390	2388	100.0	39.16	23.3372	518.67	642.5	1584.368	1401.4819999999993	14.62	21.61	554.4939999999998	2388.022	9054.328000000001	1.3	47.24	522.2440000000003	2388.0460000000003	8137.036000000003	8.399460000000001	0.03	391.6	2388.0	100.0	38.968	23.35125999999999	0.0	0.3166228039797286	4.095676989216813	2.690570571458581	0.0	0.0	0.6836885255728794	0.027748873851497814	4.276700831248877	0.0	0.09669539802906373	0.19756011743265495	0.032093613071923335	4.0085072034364	0.022230789459666885	0.0	1.1401754250991585	0.0	0.0	0.13461054936371153	0.048786914229124616	166	0	0
670	4	13	-0.0018	0.0005	100.0	518.67	642.24	1587.74	1395.23	14.62	21.61	553.5	2388.06	9053.94	1.3	47.29	521.78	2388.06	8127.22	8.433	0.03	392	2388	100.0	38.87	23.3162	518.67	642.4900000000001	1586.3200000000004	1399.6639999999998	14.62	21.61	553.758	2388.0679999999998	9051.62	1.3	47.37600000000001	521.9340000000002	2388.052	8130.162000000001	8.415699999999998	0.03	393.0	2388.0	100.0	38.966	23.332200000000004	0.0	0.2522895162308748	1.8944260344495316	4.053267817453016	0.0	0.0	0.3693507817780335	0.01303840481053585	1.8922341292773115	0.0	0.08763560920081724	0.34151134681008344	0.032710854467826636	1.912778084357414	0.016997352735057925	0.0	1.0000000000000373	0.0	0.0	0.13974977638622288	0.04728726044083821	176	0	0
859	5	13	-0.0051	-0.0005	100.0	518.67	641.9	1579.55	1402.31	14.62	21.61	554.75	2388.03	9056.42	1.3	47.11	522.42	2387.94	8149.69	8.386000000000001	0.03	392	2388	100.0	38.96	23.4476	518.67	641.9279999999999	1582.8139999999992	1394.794	14.62	21.60600000000001	554.5459999999999	2388.0060000000008	9065.184000000003	1.3	47.23799999999999	522.5260000000002	2388.0000000000005	8147.812000000001	8.401379999999998	0.03	391.2	2388.0	100.0	39.026000000000025	23.422079999999998	0.0	0.17569860557186925	2.2804670574244823	4.485167778355692	0.0	0.005477225575051221	0.2912559012277941	0.02792848008782796	6.263356129103798	0.0	0.11322543883774665	0.35352510519061164	0.03464101615143848	1.3625417424777986	0.018080016592912525	0.0	0.836660026534107	0.0	0.0	0.10899541274749693	0.04582223259510747	256	0	0
13	1	14	0.0009	-0.0	100.0	518.67	642.35	1592.95	1399.16	14.62	21.61	554.48	2388.09	9047.37	1.3	47.44	521.67	2388.0	8134.43	8.3964	0.03	393	2388	100.0	39.18	23.3826	518.67	642.2940000000001	1586.3080000000007	1400.2479999999998	14.62	21.61	554.114	2388.080000000001	9048.974000000002	1.3	47.236000000000004	521.702	2388.034	8133.347999999997	8.413599999999999	0.03	392.4	2388.0	100.0	39.012	23.394480000000005	0.0	0.5003298911718626	5.351926755851472	0.6577765578069276	0.0	0.0	0.549799963623114	0.030000000000387668	1.9496743317824476	0.0	0.1697939928266056	0.18130085493439133	0.034351128074642155	4.93894421916205	0.018245547402036183	0.0	0.8944271909999143	0.0	0.0	0.1075639344761955	0.08331708708302298	178	0	0
205	2	14	-0.0024	-0.0004	100.0	518.67	641.66	1584.04	1395.46	14.62	21.61	554.47	2388.01	9047.3	1.3	47.12	523.07	2387.98	8140.09	8.3887	0.03	391	2388	100.0	38.93	23.4074	518.67	641.8659999999998	1585.2760000000005	1399.0079999999996	14.62	21.608	554.6120000000002	2387.986000000001	9052.181999999997	1.3	47.14	522.306	2387.987999999999	8138.3359999999975	8.39448	0.03	391.4	2388.0	100.0	39.071999999999996	23.449700000000004	0.0	0.26053790511171104	3.477596871404125	3.5258289805378	0.0	0.004472135955000875	0.0949736805647381	0.02880972058118833	4.750575754582013	0.0	0.0748331477354803	0.455335041480432	0.024899799195799592	2.11706872821802	0.01623197461801851	0.0	0.5477225575051733	0.0	0.0	0.1586505594065104	0.08578883960049832	273	0	0
